"Mã sản phẩm","Phương pháp bổ sung","Item Group","Tên sản phẩm","Mã biến thể","Tên biến thể","Công suất","Màu ánh sáng","Chip LED","Nguồn","Kiểu nguồn","Loại tản nhiệt","Kiểu lắp"
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6B3HN","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Nhỏ","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5B3HN","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Bridgelux 3030, HKLED Nhỏ","50","Trắng (5.000K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4B3HN","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Nhỏ","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3B3HN","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Nhỏ","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6P3HN","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Lumileds 3030, HKLED Nhỏ","50","Trắng (6.000K - 6.500K)","Lumileds 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5P3HN","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Lumileds 3030, HKLED Nhỏ","50","Trắng (5.000K)","Lumileds 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4P3HN","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, HKLED Nhỏ","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3P3HN","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Lumileds 3030, HKLED Nhỏ","50","Vàng (3.000K - 3.200K)","Lumileds 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6B3HT","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Dim 1 Cấp","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5B3HT","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Bridgelux 3030, HKLED Dim 1 Cấp","50","Trắng (5.000K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4B3HT","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Dim 1 Cấp","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3B3HT","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Dim 1 Cấp","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6P3HT","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Lumileds 3030, HKLED Dim 1 Cấp","50","Trắng (6.000K - 6.500K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5P3HT","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Lumileds 3030, HKLED Dim 1 Cấp","50","Trắng (5.000K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4P3HT","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, HKLED Dim 1 Cấp","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3P3HT","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Lumileds 3030, HKLED Dim 1 Cấp","50","Vàng (3.000K - 3.200K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6B3HD","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Dim 5 Cấp","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5B3HD","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Bridgelux 3030, HKLED Dim 5 Cấp","50","Trắng (5.000K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4B3HD","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Dim 5 Cấp","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3B3HD","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Dim 5 Cấp","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6P3HD","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Lumileds 3030, HKLED Dim 5 Cấp","50","Trắng (6.000K - 6.500K)","Lumileds 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5P3HD","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Lumileds 3030, HKLED Dim 5 Cấp","50","Trắng (5.000K)","Lumileds 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4P3HD","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, HKLED Dim 5 Cấp","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3P3HD","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Lumileds 3030, HKLED Dim 5 Cấp","50","Vàng (3.000K - 3.200K)","Lumileds 3030","HKLED Dim 5 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6B3DN","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Nhỏ","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5B3DN","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Bridgelux 3030, Done Nhỏ","50","Trắng (5.000K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4B3DN","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Nhỏ","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3B3DN","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Nhỏ","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6P3DN","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Done Nhỏ","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5P3DN","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Lumileds 3030, Done Nhỏ","50","Trắng (5.000K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4P3DN","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Done Nhỏ","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3P3DN","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Lumileds 3030, Done Nhỏ","50","Vàng (3.000K - 3.200K)","Lumileds 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6B3DT","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Dim 1 Cấp","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5B3DT","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Bridgelux 3030, Done Dim 1 Cấp","50","Trắng (5.000K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4B3DT","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Dim 1 Cấp","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3B3DT","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Dim 1 Cấp","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6P3DT","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Done Dim 1 Cấp","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5P3DT","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Lumileds 3030, Done Dim 1 Cấp","50","Trắng (5.000K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4P3DT","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Done Dim 1 Cấp","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3P3DT","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Lumileds 3030, Done Dim 1 Cấp","50","Vàng (3.000K - 3.200K)","Lumileds 3030","Done Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6B3PT","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 1 Cấp","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5B3PT","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Bridgelux 3030, Philips Dim 1 Cấp","50","Trắng (5.000K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4B3PT","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 1 Cấp","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3B3PT","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 1 Cấp","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6P3PT","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Dim 1 Cấp","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5P3PT","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Lumileds 3030, Philips Dim 1 Cấp","50","Trắng (5.000K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4P3PT","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Philips Dim 1 Cấp","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3P3PT","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Lumileds 3030, Philips Dim 1 Cấp","50","Vàng (3.000K - 3.200K)","Lumileds 3030","Philips Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6B3PD","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 10 Cấp","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5B3PD","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Bridgelux 3030, Philips Dim 10 Cấp","50","Trắng (5.000K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4B3PD","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 10 Cấp","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3B3PD","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 10 Cấp","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6P3PD","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Philips Dim 10 Cấp","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5P3PD","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Lumileds 3030, Philips Dim 10 Cấp","50","Trắng (5.000K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4P3PD","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Philips Dim 10 Cấp","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3P3PD","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Lumileds 3030, Philips Dim 10 Cấp","50","Vàng (3.000K - 3.200K)","Lumileds 3030","Philips Dim 10 Cấp","Nguồn to điện áp cao","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6B3MT","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Bridgelux 3030, Meanwell Dim 1 Cấp","50","Trắng (6.000K - 6.500K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5B3MT","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Bridgelux 3030, Meanwell Dim 1 Cấp","50","Trắng (5.000K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4B3MT","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Meanwell Dim 1 Cấp","50","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-3B3MT","Đèn LED đường phố D01 COB 50W | Vàng (3.000K - 3.200K), Bridgelux 3030, Meanwell Dim 1 Cấp","50","Vàng (3.000K - 3.200K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-6P3MT","Đèn LED đường phố D01 COB 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Meanwell Dim 1 Cấp","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-5P3MT","Đèn LED đường phố D01 COB 50W | Trắng (5.000K), Lumileds 3030, Meanwell Dim 1 Cấp","50","Trắng (5.000K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","",""
"DD01C","Sản xuất","Đèn LED đường phố D01 COB","Đèn LED đường phố D01 COB","DD01C050-4P3MT","Đèn LED đường phố D01 COB 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Meanwell Dim 1 Cấp","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to điện áp thấp","",""
