"Mã sản phẩm","Phương pháp bổ sung","Item Group","Tên sản phẩm","Mã biến thể","Tên biến thể","Công suất","Màu ánh sáng","Chip LED","Nguồn","Kiểu nguồn","Phân loại vỏ","Chóa"
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S050-4P3MT","Đèn LED đường phố BRP391 Chip LED SMD 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Meanwell Dim 1 Cấp","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S050-3P3MT","Đèn LED đường phố BRP391 Chip LED SMD 50W | Vàng (3.000K - 3.200K), Lumileds 3030, Meanwell Dim 1 Cấp","50","Vàng (3.000K - 3.200K)","Lumileds 3030","Meanwell Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S050-6P3ID","Đèn LED đường phố BRP391 Chip LED SMD 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Inventronics Dim 5 Cấp","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S050-5P3ID","Đèn LED đường phố BRP391 Chip LED SMD 50W | Trắng (5.000K), Lumileds 3030, Inventronics Dim 5 Cấp","50","Trắng (5.000K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S050-4P3ID","Đèn LED đường phố BRP391 Chip LED SMD 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Inventronics Dim 5 Cấp","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S050-3P3ID","Đèn LED đường phố BRP391 Chip LED SMD 50W | Vàng (3.000K - 3.200K), Lumileds 3030, Inventronics Dim 5 Cấp","50","Vàng (3.000K - 3.200K)","Lumileds 3030","Inventronics Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S050-6P3SL","Đèn LED đường phố BRP391 Chip LED SMD 50W | Trắng (6.000K - 6.500K), Lumileds 3030, Năng lượng mặt trời","50","Trắng (6.000K - 6.500K)","Lumileds 3030","Năng lượng mặt trời","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S050-5P3SL","Đèn LED đường phố BRP391 Chip LED SMD 50W | Trắng (5.000K), Lumileds 3030, Năng lượng mặt trời","50","Trắng (5.000K)","Lumileds 3030","Năng lượng mặt trời","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S050-4P3SL","Đèn LED đường phố BRP391 Chip LED SMD 50W | Trung tính (4.000K - 4.200K), Lumileds 3030, Năng lượng mặt trời","50","Trung tính (4.000K - 4.200K)","Lumileds 3030","Năng lượng mặt trời","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S050-3P3SL","Đèn LED đường phố BRP391 Chip LED SMD 50W | Vàng (3.000K - 3.200K), Lumileds 3030, Năng lượng mặt trời","50","Vàng (3.000K - 3.200K)","Lumileds 3030","Năng lượng mặt trời","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6B3HN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Nhỏ","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5B3HN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, HKLED Nhỏ","100","Trắng (5.000K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4B3HN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Nhỏ","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3B3HN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Nhỏ","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6B3HT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Dim 1 Cấp","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5B3HT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, HKLED Dim 1 Cấp","100","Trắng (5.000K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4B3HT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Dim 1 Cấp","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3B3HT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Dim 1 Cấp","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6B3HD","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, HKLED Dim 5 Cấp","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5B3HD","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, HKLED Dim 5 Cấp","100","Trắng (5.000K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4B3HD","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, HKLED Dim 5 Cấp","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3B3HD","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, HKLED Dim 5 Cấp","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","HKLED Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6B3DN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Nhỏ","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5B3DN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, Done Nhỏ","100","Trắng (5.000K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4B3DN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Nhỏ","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3B3DN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Nhỏ","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6B3DT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, Done Dim 1 Cấp","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5B3DT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, Done Dim 1 Cấp","100","Trắng (5.000K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4B3DT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Done Dim 1 Cấp","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3B3DT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, Done Dim 1 Cấp","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","Done Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6B3PT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 1 Cấp","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5B3PT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, Philips Dim 1 Cấp","100","Trắng (5.000K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4B3PT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 1 Cấp","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3B3PT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 1 Cấp","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6B3PD","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, Philips Dim 10 Cấp","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5B3PD","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, Philips Dim 10 Cấp","100","Trắng (5.000K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4B3PD","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Philips Dim 10 Cấp","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3B3PD","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, Philips Dim 10 Cấp","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","Philips Dim 10 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6B3MT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, Meanwell Dim 1 Cấp","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5B3MT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, Meanwell Dim 1 Cấp","100","Trắng (5.000K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4B3MT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Meanwell Dim 1 Cấp","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3B3MT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, Meanwell Dim 1 Cấp","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","Meanwell Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6B3ID","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, Inventronics Dim 5 Cấp","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5B3ID","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, Inventronics Dim 5 Cấp","100","Trắng (5.000K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4B3ID","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Inventronics Dim 5 Cấp","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3B3ID","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, Inventronics Dim 5 Cấp","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","Inventronics Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6B3SL","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Bridgelux 3030, Năng lượng mặt trời","100","Trắng (6.000K - 6.500K)","Bridgelux 3030","Năng lượng mặt trời","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5B3SL","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Bridgelux 3030, Năng lượng mặt trời","100","Trắng (5.000K)","Bridgelux 3030","Năng lượng mặt trời","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4B3SL","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Bridgelux 3030, Năng lượng mặt trời","100","Trung tính (4.000K - 4.200K)","Bridgelux 3030","Năng lượng mặt trời","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3B3SL","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Bridgelux 3030, Năng lượng mặt trời","100","Vàng (3.000K - 3.200K)","Bridgelux 3030","Năng lượng mặt trời","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6P3HN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Lumileds 3030, HKLED Nhỏ","100","Trắng (6.000K - 6.500K)","Lumileds 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5P3HN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Lumileds 3030, HKLED Nhỏ","100","Trắng (5.000K)","Lumileds 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4P3HN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Lumileds 3030, HKLED Nhỏ","100","Trung tính (4.000K - 4.200K)","Lumileds 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3P3HN","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Lumileds 3030, HKLED Nhỏ","100","Vàng (3.000K - 3.200K)","Lumileds 3030","HKLED Nhỏ","Nguồn nhỏ","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6P3HT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Lumileds 3030, HKLED Dim 1 Cấp","100","Trắng (6.000K - 6.500K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5P3HT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Lumileds 3030, HKLED Dim 1 Cấp","100","Trắng (5.000K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-4P3HT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trung tính (4.000K - 4.200K), Lumileds 3030, HKLED Dim 1 Cấp","100","Trung tính (4.000K - 4.200K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-3P3HT","Đèn LED đường phố BRP391 Chip LED SMD 100W | Vàng (3.000K - 3.200K), Lumileds 3030, HKLED Dim 1 Cấp","100","Vàng (3.000K - 3.200K)","Lumileds 3030","HKLED Dim 1 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-6P3HD","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (6.000K - 6.500K), Lumileds 3030, HKLED Dim 5 Cấp","100","Trắng (6.000K - 6.500K)","Lumileds 3030","HKLED Dim 5 Cấp","Nguồn to","",""
"DD91S","Sản xuất","Đèn LED đường phố BRP391 Chip LED SMD","Đèn LED đường phố BRP391 Chip LED SMD","DD91S100-5P3HD","Đèn LED đường phố BRP391 Chip LED SMD 100W | Trắng (5.000K), Lumileds 3030, HKLED Dim 5 Cấp","100","Trắng (5.000K)","Lumileds 3030","HKLED Dim 5 Cấp","Nguồn to","",""
